net,cost
netlist_1,31100
netlist_1,21760
netlist_1,18134
netlist_1,110342
netlist_1,73892
netlist_1,16034
netlist_1,24484
netlist_1,141986
netlist_1,54560
netlist_1,31098
netlist_1,54272
netlist_1,47972
netlist_1,49176
netlist_1,41026
netlist_1,100378
netlist_1,42250
netlist_1,38000
netlist_1,51868
netlist_1,17226
netlist_1,55794
netlist_1,24472
netlist_1,37714
netlist_1,56128
netlist_1,45248
netlist_1,94066
netlist_1,38628
netlist_1,38026
netlist_1,79930
netlist_1,33806
netlist_1,33496
netlist_1,87724
netlist_1,50066
netlist_1,32898
netlist_1,41630
netlist_1,56112
netlist_1,115478
netlist_1,85634
netlist_1,24460
netlist_1,63924
netlist_1,28084
netlist_1,38632
netlist_1,22042
netlist_1,91016
netlist_1,71768
netlist_1,103696
netlist_1,49748
netlist_1,19318
netlist_1,65128
netlist_1,15102
netlist_1,36210
netlist_1,60052
netlist_1,74222
netlist_1,53092
netlist_1,28072
netlist_1,63060
netlist_1,41934
netlist_1,49802
netlist_1,9098
netlist_1,44952
netlist_1,36502
netlist_1,44938
netlist_1,50978
netlist_1,39234
netlist_1,58200
netlist_1,40722
netlist_1,45586
netlist_1,78436
netlist_1,10902
netlist_1,67846
netlist_1,92852
netlist_1,25656
netlist_1,30488
netlist_1,29580
netlist_1,101278
netlist_1,57002
netlist_1,31984
netlist_1,80798
netlist_1,52182
netlist_1,85022
netlist_1,54006
netlist_1,57572
netlist_1,11514
netlist_1,38324
netlist_1,72066
netlist_1,29894
netlist_1,28664
netlist_1,46128
netlist_1,66304
netlist_1,21444
netlist_1,79638
netlist_1,80500
netlist_1,15126
netlist_1,83846
netlist_1,11200
netlist_1,55482
netlist_1,26280
netlist_1,52478
netlist_1,34106
netlist_1,66632
netlist_1,31390
netlist_1,64520
netlist_1,68134
netlist_1,51272
netlist_1,24150
netlist_1,20844
netlist_1,18148
netlist_1,41012
netlist_1,20864
netlist_1,22960
netlist_1,70842
netlist_1,21750
netlist_1,11518
netlist_1,20238
netlist_1,14830
netlist_1,9684
netlist_1,80470
netlist_1,62416
netlist_1,80804
netlist_1,70568
netlist_1,27508
netlist_1,53704
netlist_1,70518
netlist_1,43762
netlist_1,25664
netlist_1,8778
netlist_1,75382
netlist_1,48844
netlist_1,57920
netlist_1,41044
netlist_1,76278
netlist_1,31680
netlist_1,116378
netlist_1,38628
netlist_1,65776
netlist_1,89536
netlist_1,25990
netlist_1,66628
netlist_1,123538
netlist_1,66302
netlist_1,75990
netlist_1,93424
netlist_1,52772
netlist_1,20536
netlist_1,44942
netlist_1,89838
netlist_1,48266
netlist_1,90438
netlist_1,50670
netlist_1,23278
netlist_1,23254
netlist_1,7274
netlist_1,20536
netlist_1,180214
netlist_1,43764
netlist_1,51850
netlist_1,75712
netlist_1,46154
netlist_1,43740
netlist_1,38326
netlist_1,93458
netlist_1,68136
netlist_1,59700
netlist_1,78078
netlist_1,40130
netlist_1,67562
netlist_1,46748
netlist_1,27180
netlist_1,53084
netlist_1,31390
netlist_1,50084
netlist_1,6056
netlist_1,14224
netlist_1,86196
netlist_1,39216
netlist_1,6370
netlist_1,37410
netlist_1,76872
netlist_1,58194
netlist_1,85926
netlist_1,33798
netlist_1,63008
netlist_1,36516
netlist_1,49514
netlist_1,27766
netlist_1,64866
netlist_1,44352
netlist_1,36206
netlist_1,46184
netlist_1,10894
netlist_1,47070
netlist_1,31996
netlist_1,72634
netlist_1,53386
netlist_1,34426
netlist_1,27162
netlist_1,98242
netlist_1,10008
netlist_1,30482
netlist_1,23262
netlist_1,9384
netlist_1,25654
netlist_1,53392
netlist_1,122360
netlist_1,67286
netlist_1,79908
netlist_1,103102
netlist_1,21446
netlist_1,38670
netlist_1,50362
netlist_1,17230
netlist_1,71514
netlist_1,73582
netlist_1,53392
netlist_1,64608
netlist_1,78378
netlist_1,44074
netlist_1,72972
netlist_1,17230
netlist_1,26870
netlist_1,37724
netlist_1,48868
netlist_1,36796
netlist_1,52768
netlist_1,34728
netlist_1,28660
netlist_1,50682
netlist_1,30832
netlist_1,44038
netlist_1,7578
netlist_1,35294
netlist_1,34392
netlist_1,65738
netlist_1,99514
netlist_1,24458
netlist_1,28378
netlist_1,34714
netlist_1,14216
netlist_1,44376
netlist_1,10004
netlist_1,38288
netlist_1,35314
netlist_1,31672
netlist_1,13638
netlist_1,58206
netlist_1,6682
netlist_1,18146
netlist_1,80816
netlist_1,13328
netlist_1,54874
netlist_1,34112
netlist_1,29878
netlist_1,49768
netlist_1,8786
netlist_1,35924
netlist_1,28078
netlist_1,63000
netlist_1,69024
netlist_1,73878
netlist_1,45234
netlist_1,99206
netlist_1,56088
netlist_1,22958
netlist_1,28982
netlist_1,39516
netlist_1,6074
netlist_1,89196
netlist_1,92548
netlist_1,13932
netlist_1,46758
netlist_1,51266
netlist_1,72990
netlist_1,15112
netlist_1,110004
netlist_1,13916
netlist_1,60044
netlist_1,75952
netlist_1,28668
netlist_1,38330
netlist_1,47384
netlist_1,47962
netlist_1,72694
netlist_1,43730
netlist_1,38316
netlist_1,16632
netlist_1,44384
netlist_1,43452
netlist_1,31992
netlist_1,80842
netlist_1,24468
netlist_1,95264
netlist_1,49182
netlist_1,16656
netlist_1,23844
netlist_1,16014
netlist_1,32890
netlist_1,54610
netlist_1,55516
netlist_1,12686
netlist_1,30476
netlist_1,61488
netlist_1,49472
netlist_1,69976
netlist_1,11496
netlist_1,103108
netlist_1,28676
netlist_1,42546
netlist_1,41952
netlist_1,87442
netlist_1,33200
netlist_1,34088
netlist_1,38614
netlist_1,79896
netlist_1,36498
netlist_1,58862
netlist_1,28978
netlist_1,13608
netlist_1,106730
netlist_1,35630
netlist_1,60604
netlist_1,93134
netlist_1,37732
netlist_1,65720
netlist_1,22058
netlist_1,13328
netlist_1,54898
netlist_1,41042
netlist_1,85008
netlist_1,78434
netlist_1,53416
netlist_1,33206
netlist_1,47968
netlist_1,58806
netlist_1,37718
netlist_1,41334
netlist_1,82302
netlist_1,72640
netlist_1,29286
netlist_1,17526
netlist_1,55206
netlist_1,12700
netlist_1,65138
netlist_1,9092
netlist_1,127834
netlist_1,62742
netlist_1,68162
netlist_1,83804
netlist_1,78700
netlist_1,26556
netlist_1,125676
netlist_1,53384
netlist_1,62724
netlist_1,46164
netlist_1,91336
netlist_1,38350
netlist_1,60948
netlist_1,42852
netlist_1,62406
netlist_1,138000
netlist_1,54580
netlist_1,62466
netlist_1,28400
netlist_1,63638
netlist_1,36500
netlist_1,57300
netlist_1,80808
netlist_1,62136
netlist_1,28076
netlist_1,122986
netlist_1,33830
netlist_1,8196
netlist_1,32606
netlist_1,51888
netlist_1,24164
netlist_1,48870
netlist_1,28376
netlist_1,57920
netlist_1,67232
netlist_1,60316
netlist_1,60894
netlist_1,30794
netlist_1,74168
netlist_1,93166
netlist_1,45868
netlist_1,21752
netlist_1,60306
netlist_1,24758
netlist_1,17830
netlist_1,36520
netlist_1,46764
netlist_1,71496
netlist_1,59722
netlist_1,28714
netlist_1,68152
netlist_1,20236
netlist_1,19654
netlist_1,30498
netlist_1,20240
netlist_1,38928
netlist_1,65460
netlist_1,50076
netlist_1,106690
netlist_1,52784
netlist_1,109446
netlist_1,63008
netlist_1,54598
netlist_1,53692
netlist_1,64546
netlist_1,50708
netlist_1,28108
netlist_1,49504
netlist_1,27764
netlist_1,40118
netlist_1,91942
netlist_1,89232
netlist_1,139208
netlist_1,25354
netlist_1,17834
netlist_1,55186
netlist_1,39810
netlist_1,79296
netlist_1,42226
netlist_1,40720
netlist_1,82322
netlist_1,22960
netlist_1,38640
netlist_1,78976
netlist_1,32596
netlist_1,60016
netlist_1,19946
netlist_1,73876
netlist_1,52520
netlist_1,53990
netlist_1,152858
netlist_1,24452
netlist_1,30786
netlist_1,42568
netlist_1,30786
netlist_1,33204
netlist_1,38008
netlist_1,85924
netlist_1,38028
netlist_1,72076
netlist_1,30508
netlist_1,7884
netlist_1,9690
netlist_1,33800
netlist_1,110024
netlist_1,52160
netlist_1,45892
netlist_1,75688
netlist_1,42828
netlist_1,19956
netlist_1,28988
netlist_1,57584
netlist_1,53130
netlist_1,66314
netlist_1,34994
netlist_1,30496
netlist_1,46470
netlist_1,37716
netlist_1,40438
netlist_1,82906
netlist_1,40760
netlist_1,31138
netlist_1,87738
netlist_1,55808
netlist_1,14520
netlist_1,58816
netlist_1,18138
netlist_1,58204
