net,cost
netlist_3,196542
netlist_3,713970
netlist_3,663982
netlist_3,476544
netlist_3,777432
netlist_3,598148
netlist_3,358412
netlist_3,208870
netlist_3,481332
netlist_3,575790
netlist_3,368200
netlist_3,621366
netlist_3,710118
netlist_3,410642
netlist_3,491628
netlist_3,785488
netlist_3,1318558
netlist_3,751836
netlist_3,460600
netlist_3,373004
netlist_3,355630
netlist_3,425468
netlist_3,557192
netlist_3,479934
netlist_3,486380
netlist_3,721152
netlist_3,728686
netlist_3,532958
netlist_3,778890
netlist_3,240906
netlist_3,376498
netlist_3,836164
netlist_3,246862
netlist_3,1091450
netlist_3,597298
netlist_3,842752
netlist_3,320882
netlist_3,617740
netlist_3,462344
netlist_3,429676
netlist_3,225124
netlist_3,979842
netlist_3,376262
netlist_3,631526
netlist_3,686976
netlist_3,388340
netlist_3,570094
netlist_3,560532
netlist_3,496308
netlist_3,587710
netlist_3,387378
netlist_3,634902
netlist_3,501724
netlist_3,305456
netlist_3,568840
netlist_3,570198
netlist_3,254566
netlist_3,384312
netlist_3,745846
netlist_3,693670
netlist_3,714450
netlist_3,614056
netlist_3,536792
netlist_3,492384
netlist_3,601530
netlist_3,378682
netlist_3,429298
netlist_3,617534
netlist_3,803382
netlist_3,568098
netlist_3,268166
netlist_3,333316
netlist_3,643108
netlist_3,703378
netlist_3,397090
netlist_3,697494
netlist_3,596980
netlist_3,689612
netlist_3,660276
netlist_3,292898
netlist_3,751086
netlist_3,408830
netlist_3,449870
netlist_3,363646
netlist_3,363694
netlist_3,524394
netlist_3,491028
netlist_3,495808
netlist_3,843100
netlist_3,682370
netlist_3,500070
netlist_3,375056
netlist_3,867232
netlist_3,454744
netlist_3,366206
netlist_3,731396
netlist_3,385110
netlist_3,474528
netlist_3,401062
netlist_3,502908
netlist_3,950100
netlist_3,332446
netlist_3,794788
netlist_3,980190
netlist_3,545728
netlist_3,597156
netlist_3,539598
netlist_3,712740
netlist_3,702192
netlist_3,515212
netlist_3,431174
netlist_3,403812
netlist_3,867496
netlist_3,598524
netlist_3,365010
netlist_3,1047104
netlist_3,531246
netlist_3,374950
netlist_3,609430
netlist_3,376092
netlist_3,576892
netlist_3,659960
netlist_3,581954
netlist_3,736370
netlist_3,896620
netlist_3,265438
netlist_3,380632
netlist_3,595464
netlist_3,494268
netlist_3,730358
netlist_3,356314
netlist_3,732082
netlist_3,544646
netlist_3,290822
netlist_3,463468
netlist_3,275772
netlist_3,177312
netlist_3,418638
netlist_3,317332
netlist_3,442730
netlist_3,558972
netlist_3,452902
netlist_3,829002
netlist_3,549472
netlist_3,421166
netlist_3,629254
